,Loc,Loc_Name,Loc Purp Desc,Loc/QTI,DC,Operating_Capacity,Total_Scheduled_Quantity,OAC,Loc_Zn,IT,Flow_Ind_Desc,State,County,Operator,OBA,G/T,Miles,EGM,Flw Cntl,All Qty Avail,Qty Reason,Cycle_Desc,Eff_Gas_Day,TSP
136,82669   ,RIVER RANCH INTERCONNECT - CHARRO OPERATING ,Receipt Location,RPQ,10000,10000,1,9999,FLD     ,N,R,TX      ,GOLIAD,Charro Operating,N,T,-293,Y,Y,Y,,Intraday%203-2021-01-26-7933062,2021-01-26 21:57:22.286496,7933062
137,82671   ,COAL MINE METHANE PLANT - KEYROCK ENERGY,Receipt Location,RPQ,12000,12000,1,11999,Z1B     ,N,R,IL      ,WILLIAMSON,Keyrock Energy LLC,N,T,569,Y,N,Y,,Intraday%203-2021-01-26-7933062,2021-01-26 21:57:22.286496,7933062
138,82672   ,W BEARHEAD CREEK #2 - SWIFT ENERGY OPERATING ,Receipt Location,RPQ,5000,5000,138,4862,FLD     ,Y,R,LA      ,BEAUREGARD,Texegy Operating Company LLC,N,T,-18,Y,N,Y,,Intraday%203-2021-01-26-7933062,2021-01-26 21:57:22.286496,7933062
139,82687   ,RIVER RANCH NORTH - CHARRO OPERATING ,Receipt Location,RPQ,12000,12000,0,12000,FLD     ,N,R,TX      ,GOLIAD,Charro Operating,N,T,-291,Y,Y,Y,,Intraday%203-2021-01-26-7933062,2021-01-26 21:57:22.286496,7933062
140,82691   ,TEMPLE INLAND INTERCONNECT - ETMS OIL,Receipt Location,RPQ,2500,2500,1,2499,FLD     ,Y,R,LA      ,BEAUREGARD,"ETMS Oil, LLC",N,T,-9,Y,N,Y,,Intraday%203-2021-01-26-7933062,2021-01-26 21:57:22.286496,7933062
141,82693   ,BP AMERICA INTERCONNECT - S & S OPERATING,Receipt Location,RPQ,2500,2500,78,2422,FLD     ,Y,R,TX      ,JASPER,"S & S Operating Co., Inc.",N,T,-51,Y,N,Y,,Intraday%203-2021-01-26-7933062,2021-01-26 21:57:22.286496,7933062
142,82698   ,HAYES MINERAL 19-1 - IHCOR ENERGY LA,Receipt Location,RPQ,5000,5000,1,4999,FLD     ,Y,R,LA      ,CALCASIEU,"Ihcor Energy LA, LLC",N,T,-23,Y,N,Y,,Intraday%203-2021-01-26-7933062,2021-01-26 21:57:22.286496,7933062
143,82701   ,CALUMET PLANT SHRINKAGE,Delivery Location,DPQ,100000,100000,0,100000,FLD     ,N,D,LA      ,ST MARY,Enterprise Products Operating LLC,N,T,-141,Y,Y,Y,,Intraday%203-2021-01-26-7933062,2021-01-26 21:57:22.286496,7933062
144,82708   ,FLORIDA - TGC INTERCONNECT - VERMILION #1L,Delivery Location,DPQ,150000,0,0,0,FLD     ,N,D,LA      ,VERMILION,Florida Gas Transmission Company,Y,T,-76,Y,Y,Y,,Intraday%203-2021-01-26-7933062,2021-01-26 21:57:22.286496,7933062
145,82717   ,CHAMPAIGN LATERAL FARM TAPS - LIBERTY ENERGY (MIDSTATES),Delivery Location,DPQ,1000,1000,15,985,Z-2     ,N,D,IL      ,CHAMPAIGN,Liberty Utilities (Midstates Natural Gas) Corp.,N,T,750,N,Y,Y,,Intraday%203-2021-01-26-7933062,2021-01-26 21:57:22.286496,7933062
146,82737   ,LIBERTY COUNTY INTERCONNECT - KINDER MORGAN TEXAS PIPELINE ,Receipt Location,RPQ,100000,100000,1,99999,FLD     ,N,R,TX      ,LIBERTY,Kinder Morgan Texas Pipeline LLC,Y,T,-112,Y,Y,Y,,Intraday%203-2021-01-26-7933062,2021-01-26 21:57:22.286496,7933062
147,82738   ,RICHLAND PARISH - ENABLE,Receipt Location,RPQ,1000000,1000000,122158,877842,Z1A     ,Y,R,LA      ,RICHLAND,"Enable Gas Transmission, LLC",Y,T,149,Y,Y,Y,,Intraday%203-2021-01-26-7933062,2021-01-26 21:57:22.286496,7933062
148,82739   ,COMPTON ROAD - KINDER MORGAN LOUISIANA PIPELINE,Receipt Location,RPQ,1000000,1000000,1,999999,FLD     ,N,R,LA      ,JEFFERSON DAVIS,Kinder Morgan Louisiana Pipeline LLC,Y,T,-33,N,Y,Y,,Intraday%203-2021-01-26-7933062,2021-01-26 21:57:22.286496,7933062
149,82740   ,SILSBEE - MIDCOAST PIPELINES (EAST TEXAS) ,Receipt Location,RPQ,300000,300000,50001,249999,FLD     ,Y,R,TX      ,HARDIN,Midcoast Pipelines (East Texas) L.P.,Y,T,-73,Y,Y,Y,,Intraday%203-2021-01-26-7933062,2021-01-26 21:57:22.286496,7933062
